operator_name,operator_id,contract_id,my_timetable_route_name,route_variant_type,transport_name_id,transport_name,mot_for_interchange_id,mot_for_interchange,efa_route_name,route_search_name,service_direction_name,1st_twitter_handle,2nd_twitter_handle,tariff_type,depot_name,lp_contact_number,lp_weekday_hours,lp_email,region,regional_trains,text_colour,background_colour,foreground_colour,start_date,route_type,frequency_route,gtfs_agency_id,gtfs_route_id_in,gtfs_route_id_out,gtfs_alerts_id,gtfs_alerts_name
Hillsbus,2436,SMBSC004,3656,School,8,School buses,11,Other,3656,St Madeleine's PS to Castle Hill via Kellyville,St Madeleine's PS to Castle Hill via Kellyville,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2436,2436_3656,2436_3656,1,buses
Hillsbus,2436,SMBSC004,3657,School,8,School buses,11,Other,3657,Oakhill Dr PS to Treetops Rd,Oakhill Drive Public School to Cherrybrook,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2436,2436_3657,2436_3657,1,buses
Hillsbus,2436,SMBSC004,3658,School,8,School buses,11,Other,3658,Rouse Hill Anglican College express to Rouse Hill Station,Rouse Hill Anglican College express to Rouse Hill Station,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2436,2436_3658,2436_3658,1,buses
Hillsbus,2436,SMBSC004,3671,School,8,School buses,11,Other,3671,St Madeleine's PS to Acres Rd at Windsor Rd via Annangrove,St Madeleine's PS to Acres Rd at Windsor Rd via Annangrove,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2436,2436_3671,2436_3671,1,buses
Hillsbus,2436,SMBSC004,3708,School,8,School buses,11,Other,3708,St Madeleine's PS to Green Rd after Rosebery Rd via Annangrove,St Madeleine's PS to Green Rd after Rosebery Rd via Annangrove,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2436,2436_3708,2436_3708,1,buses
Hillsbus,2436,SMBSC004,3725,School,8,School buses,11,Other,3725,Gilroy College to Seven Hills Station via Kings Langley,Gilroy College to Seven Hills Station via Kings Langley,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2436,2436_3725,2436_3725,1,buses
Hillsbus,2436,SMBSC004,3743,School,8,School buses,11,Other,3743,Gilroy College to Castle Hill Station,Gilroy College to Castle Hill Station,@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2436,2436_3743,2436_3743,1,buses
Hillsbus,2436,SMBSC004,3745,School,8,School buses,11,Other,3745,St Bernadettes PS to Darcey Rd after Jarrah Pl,St Bernadettes PS to Darcey Rd after Jarrah Pl,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2436,2436_3745,2436_3745,1,buses
Hillsbus,7020,,4BM,Temporary,14,Temporary buses,5,Bus,4BM,"Katoomba, then all stations to Blaxland, then Blacktown and return","Blacktown, then Blaxland, then all stations to Katoomba",@BusesWest,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,7020,7020_4BM,7020_4BM,7,sydneytrains
Hillsbus,7020,,4BM,Temporary,14,Temporary buses,5,Bus,4BM,"Katoomba, then all stations to Blaxland, then Blacktown and return","Katoomba, then all stations to Blaxland, then Blacktown",@BusesWest,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,7020,7020_4BM,7020_4BM,7,sydneytrains
Hillsbus,2436,SMBSC004,535,Regular,5,Sydney Buses Network,5,Bus,535,Carlingford to Parramatta,Parramatta to Carlingford,@BusesNorthWest,,3001,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_535,2436_535,1,buses
Hillsbus,2436,SMBSC004,535,Regular,5,Sydney Buses Network,5,Bus,535,Carlingford to Parramatta,Carlingford to Parramatta,@BusesNorthWest,,3001,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_535,2436_535,1,buses
Hillsbus,7020,,56BM,Temporary,14,Temporary buses,5,Bus,56BM,"Mt Victoria, then all stations to Katoomba, Springwood, Blaxland, Blacktown and return","Blacktown, Blaxland, Springwood, Katoomba, then all stations to Mt Victoria",,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,7020,7020_56BM,7020_56BM,7,sydneytrains
Hillsbus,7020,,56BM,Temporary,14,Temporary buses,5,Bus,56BM,"Mt Victoria, then all stations to Katoomba, Springwood, Blaxland, Blacktown and return","Mt Victoria, then all stations to Katoomba, Springwood, Blaxland, Blacktown",,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,7020,7020_56BM,7020_56BM,7,sydneytrains
Hillsbus,2436,SMBSC004,600,Regular,5,Sydney Buses Network,5,Bus,600,Hornsby to Parramatta,Parramatta to Hornsby,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_600,2436_600,1,buses
Hillsbus,2436,SMBSC004,600,Regular,5,Sydney Buses Network,5,Bus,600,Hornsby to Parramatta,Hornsby to Parramatta,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_600,2436_600,1,buses
Hillsbus,2436,SMBSC004,601,Regular,5,Sydney Buses Network,5,Bus,601,Rouse Hill Station to Parramatta via Hills Showground,Parramatta to Rouse Hill Station via Hills Showground,@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_601,2436_601,1,buses
Hillsbus,2436,SMBSC004,601,Regular,5,Sydney Buses Network,5,Bus,601,Rouse Hill Station to Parramatta via Hills Showground,Rouse Hill Station to Parramatta via Hills Showground,@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_601,2436_601,1,buses
Hillsbus,2436,SMBSC004,602X,Regular,5,Sydney Buses Network,5,Bus,602X,Bella Vista Station to North Sydney (Express Service),North Sydney to Bella Vista Station (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_602X,2436_602X,1,buses
Hillsbus,2436,SMBSC004,602X,Regular,5,Sydney Buses Network,5,Bus,602X,Bella Vista Station to North Sydney (Express Service),Bella Vista Station to North Sydney (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_602X,2436_602X,1,buses
Hillsbus,2436,SMBSC004,603,Regular,5,Sydney Buses Network,5,Bus,603,Rouse Hill Station to Parramatta via Glenhaven,Parramatta to Rouse Hill Station via Glenhaven,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_603,2436_603,1,buses
Hillsbus,2436,SMBSC004,603,Regular,5,Sydney Buses Network,5,Bus,603,Rouse Hill Station to Parramatta via Glenhaven,Rouse Hill Station to Parramatta via Glenhaven,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_603,2436_603,1,buses
Hillsbus,2436,SMBSC004,604,Regular,5,Sydney Buses Network,5,Bus,604,Dural to Parramatta via Castle Hill,Parramatta to Dural via Castle Hill,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_604,2436_604,1,buses
Hillsbus,2436,SMBSC004,604,Regular,5,Sydney Buses Network,5,Bus,604,Dural to Parramatta via Castle Hill,Dural to Parramatta via Castle Hill,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_604,2436_604,1,buses
Hillsbus,2436,SMBSC004,605,Regular,5,Sydney Buses Network,5,Bus,605,North Kellyville to Rouse Hill Station,Rouse Hill Station to North Kellyville,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_605,2436_605,1,buses
Hillsbus,2436,SMBSC004,605,Regular,5,Sydney Buses Network,5,Bus,605,North Kellyville to Rouse Hill Station,North Kellyville to Rouse Hill Station,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_605,2436_605,1,buses
Hillsbus,2436,SMBSC004,606,Regular,5,Sydney Buses Network,5,Bus,606,Winston Hills to Parramatta,Parramatta to Winston Hills,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_606,2436_606,1,buses
Hillsbus,2436,SMBSC004,606,Regular,5,Sydney Buses Network,5,Bus,606,Winston Hills to Parramatta,Winston Hills to Parramatta,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_606,2436_606,1,buses
Hillsbus,2436,SMBSC004,607X,Regular,5,Sydney Buses Network,5,Bus,607X,Bella Vista Station to City QVB (Express Service),City QVB to Bella Vista Station (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_607X,2436_607X,1,buses
Hillsbus,2436,SMBSC004,607X,Regular,5,Sydney Buses Network,5,Bus,607X,Bella Vista Station to City QVB (Express Service),Bella Vista Station to City QVB (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_607X,2436_607X,1,buses
Hillsbus,2436,SMBSC004,608,Regular,5,Sydney Buses Network,5,Bus,608,Windsor to Rouse Hill,Rouse Hill to Windsor,@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_608,2436_608,1,buses
Hillsbus,2436,SMBSC004,608,Regular,5,Sydney Buses Network,5,Bus,608,Windsor to Rouse Hill,Windsor to Rouse Hill,@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_608,2436_608,1,buses
Hillsbus,2436,SMBSC004,609,Regular,5,Sydney Buses Network,5,Bus,609,Parramatta to North Parramatta (Loop Service),Parramatta to North Parramatta (Loop Service),@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_609,2436_609,1,buses
Hillsbus,2436,SMBSC004,60F3,Temporary,14,Temporary buses,5,Bus,60F3,Parramatta Wharf to Rydalmere Wharf,Rydalmere Wharf to Parramatta Wharf,,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,2436,2436_60F3,2436_60F3,1,buses
Hillsbus,2436,SMBSC004,60F3,Temporary,14,Temporary buses,5,Bus,60F3,Parramatta Wharf to Rydalmere Wharf,Parramatta Wharf to Rydalmere Wharf,,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,2436,2436_60F3,2436_60F3,1,buses
Hillsbus,2436,SMBSC004,610X,Regular,5,Sydney Buses Network,5,Bus,610X,Castle Hill to City QVB via Lane Cove Tunnel (Express Service),City QVB to Castle Hill via Lane Cove Tunnel (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_610X,2436_610X,1,buses
Hillsbus,2436,SMBSC004,610X,Regular,5,Sydney Buses Network,5,Bus,610X,Castle Hill to City QVB via Lane Cove Tunnel (Express Service),Castle Hill to City QVB via Lane Cove Tunnel (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_610X,2436_610X,1,buses
Hillsbus,2436,SMBSC004,611,Regular,5,Sydney Buses Network,5,Bus,611,Blacktown to Macquarie Park via M2 Mwy,Macquarie Park to Blacktown via M2 Mwy,@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_611,2436_611,1,buses
Hillsbus,2436,SMBSC004,611,Regular,5,Sydney Buses Network,5,Bus,611,Blacktown to Macquarie Park via M2 Mwy,Blacktown to Macquarie Park via M2 Mwy,@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_611,2436_611,1,buses
Hillsbus,2436,SMBSC004,612X,Regular,5,Sydney Buses Network,5,Bus,612X,Castle Hill to North Sydney (Express Service),North Sydney to Castle Hill (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_612X,2436_612X,1,buses
Hillsbus,2436,SMBSC004,612X,Regular,5,Sydney Buses Network,5,Bus,612X,Castle Hill to North Sydney (Express Service),Castle Hill to North Sydney (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_612X,2436_612X,1,buses
Hillsbus,2436,SMBSC004,613X,Regular,5,Sydney Buses Network,5,Bus,613X,Bella Vista to City QVB (Express Service),City QVB to Bella Vista (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_613X,2436_613X,1,buses
Hillsbus,2436,SMBSC004,613X,Regular,5,Sydney Buses Network,5,Bus,613X,Bella Vista to City QVB (Express Service),Bella Vista to City QVB (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_613X,2436_613X,1,buses
Hillsbus,2436,SMBSC004,614X,Regular,5,Sydney Buses Network,5,Bus,614X,Crestwood Reserve to City QVB (Express Service),City QVB to Crestwood Reserve (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_614X,2436_614X,1,buses
Hillsbus,2436,SMBSC004,614X,Regular,5,Sydney Buses Network,5,Bus,614X,Crestwood Reserve to City QVB (Express Service),Crestwood Reserve to City QVB (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_614X,2436_614X,1,buses
Hillsbus,2436,SMBSC004,615X,Regular,5,Sydney Buses Network,5,Bus,615X,North Kellyville to City QVB (Express Service),City QVB to Kellyville and North Kellyville (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_615X,2436_615X,1,buses
Hillsbus,2436,SMBSC004,615X,Regular,5,Sydney Buses Network,5,Bus,615X,North Kellyville to City QVB (Express Service),North Kellyville to City QVB (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_615X,2436_615X,1,buses
Hillsbus,2436,SMBSC004,616X,Regular,5,Sydney Buses Network,5,Bus,616X,Kellyville Ridge to City QVB (Express Service),City QVB to Kellyville Ridge (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_616X,2436_616X,1,buses
Hillsbus,2436,SMBSC004,616X,Regular,5,Sydney Buses Network,5,Bus,616X,Kellyville Ridge to City QVB (Express Service),Kellyville Ridge to City QVB (Express Service),@BusesNorthWest,,3002,Foundry Rd,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_616X,2436_616X,1,buses
Hillsbus,2436,SMBSC004,617,Regular,5,Sydney Buses Network,5,Bus,617,Rouse Hill to Kellyville Station,Kellyville Station to Rouse Hill,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_617,2436_617,1,buses
Hillsbus,2436,SMBSC004,617,Regular,5,Sydney Buses Network,5,Bus,617,Rouse Hill to Kellyville Station,Rouse Hill to Kellyville Station,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_617,2436_617,1,buses
Hillsbus,2436,SMBSC004,619,Regular,5,Sydney Buses Network,5,Bus,619,Castle Hill to Macquarie Park via Baulkham Hills & M2 Mwy,Macquarie Park to Castle Hill via M2 Mwy & Baulkham Hills,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_619,2436_619,1,buses
Hillsbus,2436,SMBSC004,619,Regular,5,Sydney Buses Network,5,Bus,619,Castle Hill to Macquarie Park via Baulkham Hills & M2 Mwy,Castle Hill to Macquarie Park via Baulkham Hills & M2 Mwy,@BusesNorthWest,,3002,Northmead,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_619,2436_619,1,buses
Hillsbus,2436,SMBSC004,620X,Regular,5,Sydney Buses Network,5,Bus,620X,Dural to City Wynyard via Cherrybrook (Express Service),City Wynyard to Dural via Cherrybrook (Express Service),@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_620X,2436_620X,1,buses
Hillsbus,2436,SMBSC004,620X,Regular,5,Sydney Buses Network,5,Bus,620X,Dural to City Wynyard via Cherrybrook (Express Service),Dural to City Wynyard via Cherrybrook (Express Service),@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_620X,2436_620X,1,buses
Hillsbus,2436,SMBSC004,622,Regular,5,Sydney Buses Network,5,Bus,622,Dural to Milsons Point via Cherrybrook,Milsons Point to Dural via Cherrybrook,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_622,2436_622,1,buses
Hillsbus,2436,SMBSC004,622,Regular,5,Sydney Buses Network,5,Bus,622,Dural to Milsons Point via Cherrybrook,Dural to Milsons Point via Cherrybrook,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_622,2436_622,1,buses
Hillsbus,2436,SMBSC004,625,Regular,5,Sydney Buses Network,5,Bus,625,Pennant Hills to Parramatta,Parramatta to Pennant Hills,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_625,2436_625,1,buses
Hillsbus,2436,SMBSC004,625,Regular,5,Sydney Buses Network,5,Bus,625,Pennant Hills to Parramatta,Pennant Hills to Parramatta,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_625,2436_625,1,buses
Hillsbus,2436,SMBSC004,626,Regular,5,Sydney Buses Network,5,Bus,626,Kellyville to Pennant Hills via Cherrybrook,Pennant Hills to Kellyville via Cherrybrook,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_626,2436_626,1,buses
Hillsbus,2436,SMBSC004,626,Regular,5,Sydney Buses Network,5,Bus,626,Kellyville to Pennant Hills via Cherrybrook,Kellyville to Pennant Hills via Cherrybrook,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_626,2436_626,1,buses
Hillsbus,2436,SMBSC004,630,Regular,5,Sydney Buses Network,5,Bus,630,Blacktown to Epping,Epping to Blacktown,@BusesNorthWest,,3002,Seven Hills,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_630,2436_630,1,buses
Hillsbus,2436,SMBSC004,630,Regular,5,Sydney Buses Network,5,Bus,630,Blacktown to Epping,Blacktown to Epping,@BusesNorthWest,,3002,Seven Hills,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_630,2436_630,1,buses
Hillsbus,2436,SMBSC004,632,Regular,5,Sydney Buses Network,5,Bus,632,Rouse Hill Station to Pennant Hills via Norwest & Castle Hill,Pennant Hills to Rouse Hill Station via Norwest & Castle Hill,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_632,2436_632,1,buses
Hillsbus,2436,SMBSC004,632,Regular,5,Sydney Buses Network,5,Bus,632,Rouse Hill Station to Pennant Hills via Norwest & Castle Hill,Rouse Hill Station to Pennant Hills via Norwest & Castle Hill,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_632,2436_632,1,buses
Hillsbus,2436,SMBSC004,633,Regular,5,Sydney Buses Network,5,Bus,633,Rouse Hill to Pennant Hills via Kellyville & Castle Hill,Pennant Hills to Rouse Hill via Kellyville & Castle Hill,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_633,2436_633,1,buses
Hillsbus,2436,SMBSC004,633,Regular,5,Sydney Buses Network,5,Bus,633,Rouse Hill to Pennant Hills via Kellyville & Castle Hill,Rouse Hill to Pennant Hills via Kellyville & Castle Hill,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_633,2436_633,1,buses
Hillsbus,2436,SMBSC004,635,Regular,5,Sydney Buses Network,5,Bus,635,Castle Hill to Beecroft via West Pennant Hills,Beecroft to Castle Hill via West Pennant Hills,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_635,2436_635,1,buses
Hillsbus,2436,SMBSC004,635,Regular,5,Sydney Buses Network,5,Bus,635,Castle Hill to Beecroft via West Pennant Hills,Castle Hill to Beecroft via West Pennant Hills,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_635,2436_635,1,buses
Hillsbus,2436,SMBSC004,637,Regular,5,Sydney Buses Network,5,Bus,637,Glenorie to Castle Hill via Galston & Round Corner,Castle Hill to Glenorie via Round Corner & Galston,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_637,2436_637,1,buses
Hillsbus,2436,SMBSC004,637,Regular,5,Sydney Buses Network,5,Bus,637,Glenorie to Castle Hill via Galston & Round Corner,Glenorie to Castle Hill via Galston & Round Corner,@BusesNorthWest,,3002,Dural,02 9890 0000,"Mon-Fri, 7:30am-5pm",customer.service@hillsbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2436,2436_637,2436_637,1,buses
