SK_ID_CURR,predicted_income
89637,150066.2749175686
227792,192563.01642035128
9005,176660.93538907566
308834,162061.2439801771
101056,172485.0808004658
156309,168014.59882920526
159037,170346.34835053846
75752,175959.42212163052
55438,144780.880423304
62993,152366.96750956084
232669,159753.0421538456
65892,188048.2454205623
71028,166993.52351087218
72720,155980.44132726878
88698,158917.97979254468
9227,168552.2976527123
140178,139294.69191921016
327842,144688.68856800837
68054,166125.83672146001
43803,162089.0993586817
275360,176533.6327477223
200873,172995.83866503456
35729,165126.31962882704
219932,161438.3058909512
28087,150583.49852396623
80044,163525.59031155167
331338,164194.9069260013
147936,164109.44791722743
33766,164693.41554267274
133142,167331.24672110073
332555,153782.87024196214
81789,152732.45979061906
268806,168675.28141681387
233579,186128.41782946012
65433,163549.72365415076
13731,156529.13583536306
50444,168895.53605320348
329061,176108.48081648868
219844,174074.47970557783
268055,169701.71770577005
43906,162840.53636604612
173306,202667.96169483528
25150,161571.12406486218
230402,161366.58711688264
268193,157101.07553169114
175990,170126.47709130502
143425,137260.38609565943
170367,166999.47224647936
56590,179541.4780968615
126588,157502.11752026895
194876,160186.174540868
11312,171437.6501663528
293281,178556.47715812537
310670,160505.19052912976
274010,189202.72703024754
166826,156591.3805895733
14363,151044.19542841823
133639,174213.11535149888
2175,180393.65426656848
269848,186647.13504810914
247668,198621.31599338882
175078,169041.54239572163
107193,165384.52494374986
284497,168450.1034449665
164550,175257.70291816982
276798,161450.16169034995
254169,164330.2804768916
353284,152459.5271397884
43541,164974.87447793776
271172,179736.18320188147
95680,169640.32753917543
248835,165029.14168546323
234745,170973.72738966745
339236,152483.73191098325
69118,182153.5330999644
285922,172835.69579031278
150598,217997.59265540497
194123,169256.69733893577
249681,163203.780099289
328038,161721.7890567503
338223,180718.20178182813
109957,187667.1878153088
190690,146110.58673236956
336907,164506.468080455
116411,141119.42790642485
1690,167258.46600303668
109179,161875.5410398232
152792,167903.314348232
132050,170372.99032256886
335154,151459.37025731412
48401,160928.55695436316
209326,157372.56407682394
253083,173011.487839589
210681,195027.56993311006
4959,165450.16260940043
281999,158762.24415928096
275846,169894.58067960708
298223,147230.7254129384
1634,195288.48338242644
243708,159345.11009401648
14058,179309.47143866666
317021,173021.31223252448
257499,168702.92321514848
290529,155934.292063466
263153,156202.78448113758
304172,157858.09401148756
4864,156982.96172282213
146426,189669.6040162081
18944,167752.19884351862
258858,180826.64961498807
190147,161440.43600437487
258554,155752.17278175143
104705,192958.8080045654
175063,183889.74493636715
298888,148584.81287757985
301966,159534.54714041686
207661,149601.2171305865
81017,159457.1401684911
352768,181643.0211697001
286666,161081.8088425633
292379,156596.4752558829
314803,184623.00581643078
327977,154789.28274019022
129917,167229.00409134766
30799,182950.31318780244
90036,161348.3106843292
232983,159682.331507685
65814,168875.4431744647
84326,156801.73593071062
331843,167825.52813684865
190283,146885.10758615148
63192,154395.13508995067
297637,164343.8946801966
83977,161029.12646580063
58133,151693.05636347455
158423,170607.91576314977
191194,156351.52817276563
21154,163040.99365311785
309340,165841.8127547168
71662,151822.78518557953
203707,163342.2657074134
251217,180166.43458373524
74729,174105.38310701464
293294,198942.84000495813
209742,182996.91741433565
306324,164763.13644681306
139391,191864.82274847274
225006,182848.54172553626
66501,162798.94756473627
338678,176407.9179127077
87098,170939.39636116277
136920,150493.1941712108
238540,182522.95492904662
235190,159250.57237243044
58391,169842.52275782064
280333,171971.110049872
126573,176728.2923047277
276111,161932.90649884788
196865,166797.56575855106
105845,165057.58953949861
222289,172545.8143691632
234015,162537.1213833188
25783,180957.49839312656
349947,163188.89223331117
268370,181045.428529332
253880,159700.98402699584
24910,145261.98244061248
32913,168043.65166010743
257176,191631.78868813225
65218,153108.48809958732
260528,151108.09618512477
51150,172325.3781069861
59620,206446.76133839347
198266,179716.9301975292
195758,200887.4442523857
245374,169217.60979285208
78671,144580.71767816696
94952,182404.2387984617
220808,168911.2426852561
209654,159366.23950783897
347890,163298.1991790829
342344,172928.86122726303
178976,203813.76061555045
317269,152442.61985912928
39595,161489.5556314276
39869,169724.09341461226
205545,148851.2075893064
54201,171503.88665014706
22232,182340.89898821863
276535,167434.8739028981
171314,168485.6962172419
105089,153108.2099497927
209344,160224.55550891382
238294,157906.8784638384
144131,182221.6406026437
222343,167821.4381131598
63107,169428.2908225872
30610,152177.4522534234
224478,139373.30626370505
299478,176472.21088240278
142807,156280.52357333247
259928,171601.15582041824
51925,158338.81147667157
343288,171075.99754266805
279945,163550.42122511723
168598,141690.2766158642
7085,190609.23873515916
94916,162945.71850994462
269380,176346.87899126363
144512,143868.97212803632
64018,150190.3029073223
111899,159545.04262341605
205656,156722.73814027506
50198,170256.10644247493
289177,148756.87880523945
109149,156851.3430673309
158352,162341.59055484404
17260,154538.21063200806
112280,178294.50270597095
231562,165621.57736239705
239609,153592.674698268
250619,224753.461896279
10704,156440.31633704976
294375,171870.07697301326
284759,155653.62849592156
48557,166112.83137951329
149565,174702.37563563517
321381,177500.66994170498
186712,158859.1255482129
19185,158148.03922271027
100746,162096.93617410964
178742,163457.1364823101
184101,159109.15823525807
141951,181811.35899938628
240744,183262.81379614378
285094,164513.604994786
87829,163947.2865716284
180938,158827.68779152326
260793,157396.12575664592
112016,148644.98390020925
180276,176146.6292760021
349243,154252.65587532704
79002,172518.9914237172
197570,187245.8387369364
42923,197531.5441966151
148592,146567.82995875852
121754,158113.056939663
74647,167543.1457359763
349563,182249.68691745464
292546,164913.02504593483
71830,157419.24380189064
336427,150123.0413097028
13888,157423.5422017599
72501,158194.23364205824
229239,143292.0267950893
346912,160791.9612538949
271566,148518.49985573365
57016,153435.4844373994
63250,186908.38071728195
170533,161514.45423252688
212321,167950.10337439386
164907,147699.78270881908
10349,172483.80589238452
8724,158931.7192322123
320178,156082.26519917388
233564,193712.36385967484
263377,169457.73562637303
296241,172279.11202482303
135380,154402.85429405357
313468,186284.7161558714
240124,182853.68037373657
228840,192636.0976415907
56719,153511.23625565277
218137,176015.63819061738
57028,142673.98791904855
323594,167551.04549513865
225075,178968.43043997782
246876,158536.62602270744
346598,146773.42433411974
326119,160924.84868074782
72974,162146.4867404411
247434,163068.0972016315
45776,181668.83391670644
354486,173751.23124257126
159951,174357.8545013901
151202,161779.85007006346
3702,159959.5989848924
308639,183856.3003301087
100137,141251.13684339396
308547,157643.1448862558
1499,162099.34827293665
24996,170049.3427492752
315008,148430.8424904076
161350,167981.50889923697
285841,161270.8467013945
89962,183790.28536659988
99128,162944.1704608447
98554,168356.51905220072
269770,150619.5055249187
244460,164864.0329546536
277401,180655.32598439654
100666,168374.3315898872
214973,164764.0168114488
180117,175905.1598894573
301395,169244.9432042938
283315,163518.52825778656
264075,179877.27777911242
343108,201818.57350642845
215791,156534.45275480096
87873,156266.25615418048
258587,156045.1494492094
59608,153753.2070419978
54428,171426.8563108291
148210,154752.215029003
238396,177178.50864513693
91385,151046.3542896333
291694,156788.46657727618
26139,164200.2829632856
47320,173330.9240946785
131389,145487.04859214462
304881,171085.0794590308
262721,149305.66006601407
294951,169801.80384262005
3014,166053.5204110219
141410,147283.77305717906
287144,166088.44836001584
159174,154426.44388033557
312047,160555.30633229308
79633,164141.33970906594
177292,188740.8785462905
16097,156784.93057875114
222220,172443.64339292515
164383,155229.83245467188
296076,152110.0770589366
301084,208419.15023133042
1653,186350.2563857895
92135,165420.0145471492
343052,157606.07954465848
66992,194367.68358181664
100753,181019.65996816696
187090,176150.45491632677
325008,163828.71612457949
167536,153690.23868064428
248963,188724.73761754204
15549,142774.20990446617
353770,156157.9890550546
324939,182526.46995035073
36182,166818.03694476027
243209,157886.61684583302
267648,153862.9198978075
222027,154418.76119492532
210097,167412.08866293868
140342,173462.82214913843
264011,187846.50528022274
119826,158435.11379085778
200621,205220.8050533
35926,172025.47077071187
127579,158647.0540966253
104868,173474.32114122124
197158,180756.27102500014
312937,159114.47599440787
113608,152892.10894400493
215831,175325.48110910718
264179,164567.16769633212
119882,168281.22996768772
85171,164393.15891235025
249200,188680.7889697417
233253,196950.04076151963
317491,160704.83802095777
287244,162726.42123807644
211513,164551.17897467717
308000,190421.34882838337
104697,177809.43202316266
338509,215447.62531132798
153100,219320.03506335185
36169,154592.39315101525
113529,155436.04233831743
90252,165031.79941937668
284457,184056.75753462297
49196,205533.2192236255
102313,159314.7546102877
42632,150885.53387585364
339184,159636.56411102007
258381,160558.6506183557
15658,149955.21553414478
176431,160772.54702135423
21803,202177.1194110238
294379,171593.9716149934
314034,162359.70471191104
26614,160367.70628090604
284738,154789.52989016732
310173,154230.1659267285
69230,175496.92368667136
157227,170449.3291369046
130468,160122.79871766787
44678,163185.90974253032
62825,166868.4321594075
254887,154973.61756936755
49773,156960.38348711855
67137,162357.62813054328
154458,159499.24955617017
79020,158523.49264806343
314561,157323.24320117413
318224,154270.16617942997
257228,161465.51408341705
271467,153069.60975468598
14753,162012.20593015666
116708,175484.5346150102
163809,160297.53216987738
219270,166125.14123062402
66605,165409.71490798457
36606,173113.18276086563
169485,169799.5379696055
242277,175819.33900918305
167213,150210.27949141088
36090,176920.60749320884
344596,201089.18340244488
112950,152086.17743073346
224580,170156.1354108041
229683,172571.87978541938
200918,158457.79673118645
153833,166121.06209683552
259952,156416.8136059938
71411,162953.77736312235
300886,153622.9548157092
46589,149731.13782524955
72565,148565.41824899946
255894,176193.49211479898
341177,158946.67739620782
315242,190490.11789660688
340249,178218.6029786456
163130,163313.42489029112
109626,147414.037440493
209626,169654.87655797336
109359,157738.2140413183
98662,172565.34627568178
69312,147017.26610721415
13216,163001.103758073
286863,150171.7849218069
251996,146874.8742329972
130653,178965.80919715986
14079,149822.3663751723
313817,157832.64375732126
246957,161586.09836308708
287913,165073.80342266092
248742,159152.1262801779
193735,166884.26798219365
318233,182074.737516309
194110,146205.47689472546
305633,165150.28844549126
211131,173225.76189957515
32613,158682.17161603877
156903,163099.69430934056
199298,151981.9027775036
65818,155649.07029079547
93291,148766.25436032144
309117,164857.0517434484
173809,154248.23781506435
234271,162049.63474026654
147415,168030.17877643465
55422,165058.63214544186
243809,168656.03067772996
152903,176722.6590363148
208800,188452.77744268003
266096,157115.06161125994
346959,147454.44020346028
187458,166471.2876964359
326478,190027.26749028024
263760,164470.54507664923
12472,168954.2405682546
253591,175452.83583722747
286438,185975.5673628015
315731,179597.29081935645
106123,157971.471347647
43023,180176.54100718434
279383,150024.07088122494
315662,168503.27654863487
170236,161730.62521735148
346181,215863.02197981317
140010,186834.46107788262
235802,148648.05546728778
347379,168605.529961064
325607,152648.8214154074
354150,163017.9364799461
285913,155646.69486445875
132985,156444.53129288278
162812,164577.53115576378
296126,165976.571283158
144344,185334.36072037678
319307,157212.59224443065
346413,142185.79217599798
224249,168117.7532743645
107735,187478.6304679843
220950,160926.15747641952
78704,162707.7940583844
95400,154653.27721379913
275890,160381.87222772263
356029,148152.5804758693
91913,154795.5915305433
281483,158543.5355613903
226734,165219.31580986615
318676,166400.26413262394
201672,160633.01068011692
356084,152749.8283998976
93118,143530.8105092724
234550,173960.5487921254
62815,180477.7380644355
140243,186072.71949698788
189785,174779.91973659274
56280,158482.87534161186
334418,164352.89219927386
196492,173772.39995705336
278630,152080.78381184625
336990,188266.28792474797
258530,152129.2386996468
335529,166262.37974264048
103919,150109.66482463252
209047,161223.03510468075
181363,162017.35571090973
303278,181275.2178429943
327978,169974.18539249318
118737,192679.93295122334
104692,176334.96856524743
275656,167923.70823113376
75444,152737.57956732198
64007,167015.94635831923
314324,182833.03820901804
151975,173962.25728532675
147211,158010.1348547201
15749,168824.3466075888
344132,147750.33351949154
41434,162013.6996780998
164441,160231.59670224367
102403,145120.02491017742
308878,164621.3759833527
332439,166595.14556099355
67557,196874.9826121163
64257,196737.07672298228
315149,188061.8145084739
139291,156356.98841066865
71813,190355.67997793606
103354,184584.76840096203
131542,178051.54428509256
13456,174440.05318578501
121033,153277.16419337774
10232,158504.53450264753
26452,156139.51619566965
117696,155732.1483792022
235282,176198.9069963513
15368,161296.863492816
88058,159528.74612938668
5048,161966.46087431183
210477,170706.9621143212
132899,165194.80664687732
26878,170398.13687777313
190034,152702.14814973023
85872,182605.66164476643
33765,160489.36757572644
32778,189256.1605559584
163751,160497.83466973534
103033,197301.1774025371
191329,179269.27490322164
264207,163612.1339981713
331614,170359.62627712698
32646,160679.53668502936
99609,192971.0295941868
253660,162303.68351751758
157221,151167.1829099545
141518,167690.80859496622
274975,191846.653524576
24083,168480.84617364453
339032,171437.9218062214
230501,185033.48219201696
145960,159379.13099589152
286120,175636.4216076945
33456,160217.69131656585
347337,154991.53965578735
287235,162225.27175644724
91411,181108.30996336148
82287,154284.694698682
250178,174801.17619215546
109863,145208.02956345
64591,167974.95011455912
18431,165936.20194645502
352243,173291.26172827126
303415,162480.12400945366
109991,154409.30859964213
130418,145117.26991133322
292974,153798.6569298623
238654,170607.4578400015
153984,164905.39244115452
17725,237071.77713943765
72202,153720.16482828648
77444,155044.50942325313
166097,164220.56240119974
252361,169222.91610259278
84520,174895.0878144436
203951,156749.47452620603
346331,171149.65434032277
27668,165916.1900366047
17974,176176.46108752128
188550,178027.87344872567
255616,150504.63162082768
106176,176879.38011307825
179005,151931.38149837777
79291,149486.4988148837
325092,173334.21690638966
106814,207407.59651997342
282098,193259.4582128331
264555,157302.15107792156
175065,207935.7560716648
246510,167317.54546465166
148286,152199.70684930036
172701,200732.56148537356
193022,150062.13180018842
61788,164875.51642716434
54209,170940.15470883777
54906,178469.6705977436
188187,195322.1299459078
332409,171258.17584845753
311915,184527.65373568746
171023,158058.41379766798
257493,184896.98151610798
205584,162808.53120953625
51706,175112.02334191336
29690,166992.30849909977
145962,169395.11206010726
104763,199118.9086991311
309755,150817.32637496004
314549,156241.93399790398
154277,161509.4786284435
8402,166134.07790456997
29611,178304.33639564618
310232,158678.75638196777
299659,162228.2600790695
307957,165017.37806127762
42860,167731.25308825608
335738,149947.12627784893
5363,156009.8107360216
346136,173097.04130972156
200971,155932.53146076127
130427,164268.39461610757
76383,159968.6626317
116435,170954.5352953548
328378,165012.45262870993
107551,167951.218123879
159126,184164.9800161033
295283,191582.3226994769
153189,162234.54875137383
323885,146746.74417756055
235709,187511.41356925556
137648,162752.40782295793
139485,159502.16877114336
253237,172568.20170973113
158882,167041.84934334081
304005,188513.05762538945
83147,160827.02697305937
316031,178036.1868822082
268723,151150.2815876295
74294,163499.49872529457
235471,152433.32154313696
200477,160483.82012463963
141893,165426.3684394743
198874,156233.37161388667
87904,157677.13391363845
336486,156655.3532237478
239292,160147.41843669396
93185,182490.8671983573
160725,159825.141451772
275342,223472.0106434742
155764,197827.7680724074
207909,163239.45256200677
154989,172373.7194526785
46086,178955.01858467926
47932,224417.60941966856
19086,190963.55587807784
225706,156177.64595147013
55669,168617.3259668889
224275,151238.24372299045
83042,181455.90211055332
337684,190345.62427320675
65261,176966.27635549149
14129,166757.67025871295
279657,146941.63546745403
342667,167076.50074438495
280109,183375.94080338717
20676,173295.84239854486
110876,147833.40040422502
233789,156179.90945982037
135530,165849.34748694062
89257,177688.30085108508
223271,148396.7851287762
261685,181319.89754168727
233563,165284.2259081649
331621,180182.65853548807
18627,172752.000917
194946,199953.76430796963
159394,164332.2362307388
130275,170076.23366154858
251546,196100.32416258648
119688,153146.51086435068
322159,190717.8456562312
291252,169215.311708185
185068,161027.92337839335
269779,155935.85736279513
346161,168146.92304810003
81534,167296.3120269762
117744,174857.9395165718
311283,168185.28899241277
298730,178858.71286346595
261127,157291.66011375107
37844,166118.84654266687
284506,184059.6797928531
299365,160219.05280911128
195034,183165.62198401365
51746,148749.68101090062
98359,203101.34522069598
183248,156381.88114415816
113305,162548.31255567327
264804,179930.93225210378
279895,169550.55796530115
264689,166419.84872350175
47404,166396.74194328344
130749,162766.46250927923
210095,158542.05335503657
213185,160805.8015071981
253952,160466.90665829543
282320,160302.11107292058
171044,186397.06017326147
4730,189440.5431665941
45271,165849.85033286808
249158,176577.97644922647
143010,161891.48422174295
294395,162901.08805722854
95511,202203.44389465795
225186,155299.38708230833
216825,202009.5556019957
235145,150802.09067191786
133564,150045.46035938704
271949,152865.94956703513
63138,164884.49547624146
214370,171092.79013073468
229595,176529.73338032086
70303,164891.93718936192
115572,173968.71388313727
167062,172100.54611212417
103273,165989.64204293676
151729,156440.37321487573
121460,160711.9690067684
6262,176075.2150754738
112099,171523.49905412062
99755,166584.34100154004
354558,165798.19967175584
202414,211483.33191190023
313653,166628.69761700532
180000,196582.5330646038
172384,161826.6362069021
158118,181534.43073190248
244951,156114.1823714719
229313,157729.84510513325
352974,157000.84298278272
60889,186733.8185183016
344719,156285.49314862659
322946,153679.00160581357
49423,172429.5237223815
323255,145060.50868418883
30637,198440.64512895618
16783,175676.20539968656
265832,159413.57917161233
57795,174463.9493142305
219605,175642.3340729798
41440,182709.59332058267
220818,161178.81283101754
157343,164769.6180326301
329144,152875.03514511927
60465,173592.84034841385
40165,163402.09259082633
110391,165865.26771078105
280341,176351.1521039202
154397,152010.80615536135
66761,217711.73693138047
323258,188694.46144313228
206661,155127.48894004725
126637,182982.79290665683
106953,184749.06644500964
63869,162508.776770952
337436,163768.59037256934
145802,173310.86487811027
181947,158649.84536296903
287706,172342.17039974345
81967,162968.24077415277
259518,170858.07015660996
175607,168306.86340678993
276037,158586.60123911028
29279,175743.35690069044
169380,179184.81836405044
262272,150974.74402784437
287549,151307.4781373116
59726,184497.82292830505
329112,176674.0824768735
257865,149467.52965836448
118756,149329.09563756088
326792,159800.21240187972
69005,175345.66109535773
295111,143883.9168917808
221191,142062.19340379487
346818,184772.40340854393
51988,178421.32856182972
30741,184388.33239339996
314774,167638.21784603456
268420,161884.95014107885
143682,169689.18087734832
115390,152586.89514919874
275371,184907.7725185863
204758,168324.17834143873
62584,157136.94993206687
181833,166599.36059641335
173406,160203.13872034024
348780,154171.52395577193
27600,200298.75591301196
295260,152224.85139424543
225575,164687.18412160463
158034,194593.56303224753
238395,159768.79668540842
309609,206431.44673188572
70558,163715.86756109542
56230,169302.69678077265
329894,168979.51795351485
214848,155550.53203433938
328437,175277.58981496928
223103,156006.8271167314
106204,173566.5651666128
65119,204223.7393798737
57058,180852.84251245167
14719,167471.26699908354
134752,185501.1034156798
217864,156644.54056137672
99428,174113.83972556875
152369,150037.72246346314
24750,159247.88038861225
59507,162158.4802969557
150915,151655.4714467457
58606,168161.83269358202
328304,166580.37192543029
146161,173078.11332644566
235689,164456.11284532025
136118,152286.09640617308
154322,181087.27730518574
342642,158127.40596731356
210046,168179.79332672522
98503,162125.46070096022
144180,153455.96909704918
106534,152425.56748229364
106048,175639.50343938658
178126,179000.79552051687
41632,153190.08193396142
75215,184808.7075641781
323943,137990.701050815
224751,158845.6497316241
253664,148009.03338468232
91862,180924.8183567792
32483,156931.0290693995
125995,163545.3189162097
24584,188037.29969067287
303715,180442.02623101472
71070,150516.4612263497
214502,157567.07923844535
338201,162787.08946113085
20512,159213.31501346573
127093,173983.14754481887
320551,147797.64329678006
269305,201941.4770139922
931,161610.894298301
97089,156354.731953478
322800,161693.01601418588
30910,169074.73521638216
267543,166323.0280490417
180410,158699.7269623646
234152,165195.06098150092
40955,151039.19985446593
120986,155703.31064617558
221596,158077.32059879566
60456,165378.74283812684
339272,160295.0734366905
43116,153507.06491833343
282695,160132.59439484292
149935,159800.06587003818
100291,192514.2736843567
220807,159480.7293462682
248010,170094.30284172186
133744,161554.65707346646
340109,168626.81483264428
338017,181113.41525241945
351989,177268.96206175865
161182,182997.01084112437
53569,154805.36141806
64679,161129.4032849303
157422,151363.65593181128
55434,157584.13565543437
14501,149535.36607631095
44761,186696.1895894362
84447,149085.4958488813
239003,163599.4757084585
39795,186606.91487830773
232004,178460.6855660964
346354,155332.18274994698
227343,168171.0909822074
222463,204549.3509142261
265745,159189.67593905405
215298,148441.13104330894
63650,196548.92656766955
335734,151828.28917791366
59142,179733.87322676455
214813,151013.2178614119
47958,181639.43786187095
111602,151633.06731418043
335755,165756.4646565374
83632,165638.7808400929
317082,163850.83578364615
172240,160466.61376387897
353010,171410.63429618365
122696,160646.69732774506
271215,174033.59555168884
256384,158644.75710653994
56829,160610.1338159243
305366,162129.0306534525
27835,160589.39855536097
85746,154252.63959927452
125778,164099.844563565
331936,164413.27284064176
246138,155345.90360545117
333162,158930.82649552368
112336,166088.1220012859
51388,181904.81561298965
40847,170841.56184114795
172506,173329.53495976064
76817,181230.10244639267
355592,164758.94311091586
127368,162139.81415229145
93470,177810.3935866872
202228,163449.61905370338
136831,157161.16525394132
96379,149094.8110922853
270569,176971.87896465286
76812,156024.53069339576
245735,180760.863417721
21837,164201.6417508801
326558,159556.68342277838
109785,176878.34588250244
136221,150706.58932330037
247822,157435.69396488997
164079,173491.58884125148
261552,176658.35708280766
321114,152317.92997042782
194073,155000.15952675373
128110,146582.5794153666
29203,152651.09846100557
1809,174425.01521236004
869,150818.07352211128
268924,191572.91598347577
197749,163222.817260925
196030,155184.63691273192
242669,174674.76672244724
6015,167835.70900845222
250331,177037.397608144
44931,172103.3018759812
335416,160066.97401923235
68051,174544.666500518
106009,165879.7758745666
259716,176812.6559568572
259093,179775.45427509752
166943,155554.98629376214
2351,169468.99096780395
197425,176010.37459006638
254547,156646.7350567192
257976,200806.11913906256
32642,199153.78651015979
301355,156232.40390643978
166898,204618.35381713352
264378,162066.8019597928
315302,186176.3596261465
339172,206930.4067850076
16974,178487.6955795364
80038,179288.74152697297
207906,159050.2150589958
255961,168158.66455039155
240779,167615.78023100912
1658,183813.8113096539
309588,171693.0980598372
246356,174495.51401632332
276950,153462.87340139612
17710,173696.9321757951
138288,176015.60175701804
127418,149103.75369872604
148102,144749.74583472297
13435,171276.45514903235
28424,161117.0254811688
89247,150594.58981517813
311861,182264.8520561705
275114,140183.8173345456
277283,170190.53421707836
59021,188688.07015964203
125407,175885.4154274233
61934,161652.98955411575
132191,154435.5455616062
233764,209527.48576520744
179974,155866.0758378934
90916,179824.14015302932
154832,164430.40928743602
119735,159119.4622533741
138010,154918.8925337569
162759,149888.8481404665
76052,166358.39591820148
64872,174152.00685836675
201452,157089.17681110694
129644,202220.0332942251
133354,150226.12851097996
328281,158693.51326062458
109630,165285.94864865675
18921,144969.8491199927
170480,172044.6912704938
232866,161381.001395939
53497,172671.66622943658
8035,167098.9656321853
185476,198098.7254614544
256429,166526.95369001137
252283,167284.2029007252
7165,169594.02051869067
118195,163317.74583488074
212456,184739.5191055918
217360,155575.2126096135
138922,179836.51682333142
51886,177273.1215010403
334368,163238.23945413897
162761,161047.6956651279
88257,169373.79909760054
157013,171450.3356966303
313848,162739.13835674842
309670,189901.37010405224
346595,167119.16355321175
108160,189878.4347196948
325035,160672.31884567215
25285,154277.62840540725
204882,154138.06793259297
106695,197164.97171095555
30194,170924.347164255
277165,165960.91002983958
24038,156870.78611165925
180220,162056.3023815297
210798,167286.02454636368
214925,170586.32952805015
91930,146471.19257897523
75529,156629.3455546833
233820,147126.91593565876
64944,174070.45718544006
239123,156816.7325868589
204683,155393.86037843913
91478,166193.0400051764
99443,163136.9567554405
279796,177058.2203563075
237136,143411.94108954264
268232,161362.07419599988
192255,165607.90425248427
146803,161615.57958773177
150624,158192.043216658
266269,202326.0197753709
183043,174029.56862727352
302161,160031.0513876511
1312,156043.98639366083
138196,157602.72958659375
165662,166071.14641355866
151058,152688.10881306077
327310,161321.02113223227
214844,163135.57924998333
40895,161404.25736778826
145372,163525.47435457818
55139,208462.16935971114
191783,163480.52182781452
192720,171174.45744756216
152047,194963.57245533957
171061,170957.28044455344
235406,162636.67818988563
335651,169715.59314082886
125659,144474.74502591288
246294,148609.19974660815
216337,181546.41704410428
353162,159514.07397062844
209399,168849.34314783724
333530,159371.69173937608
156860,179591.60051481525
133466,207514.9872669927
256074,222680.23422718656
307174,157808.80902731413
155199,150572.13017110873
183000,164649.7003763184
256504,215464.26967401867
167834,153765.3070151229
262268,150344.82225294487
224137,148751.09325705766
8287,166463.66971898422
89266,187251.2945185081
162770,177349.6273887706
120437,147706.63727707925
189251,156847.14107727745
27661,164140.00089818568
185214,155441.75284509716
114677,180499.13786706992
104975,207975.60437375057
252531,173537.86325522736
187833,188199.0348304637
77365,192688.84212288616
264717,161743.0687946729
83113,166914.83503488585
280585,197469.79569794636
259807,180118.3530995652
147296,170975.50433882684
265074,166015.53981963496
224803,172887.40878161023
208715,179365.10150285932
64124,188971.10322154118
235925,167849.7270795424
164113,178237.78825060223
316099,179772.24612816225
216979,164894.5629246802
175830,165082.9063880284
230990,136683.52380140492
45771,152997.20259537856
284723,164758.368644606
6060,164914.49332141975
302628,158245.1512824611
154806,163604.86190341294
26624,164376.14790847374
26547,173380.57192810462
261135,177711.4272514678
175427,154128.35067910902
21496,149524.12551608685
78082,174529.65251540169
65072,159381.99080351126
125278,181938.22623258055
250644,158072.25097956898
298360,154973.7356527662
182754,154996.1119933075
178594,176801.31766332936
110486,162487.8729661777
352585,148117.94952494092
281164,170066.61082519073
58991,178766.22863544055
112740,157320.23414980405
157814,160508.21692417233
349176,177216.9061547741
208493,170089.22090620312
98484,205098.9955246977
41919,152350.84617411555
337051,164588.10143281668
352960,170470.03550433784
202283,154746.69496011565
159279,168877.61294081504
154636,165317.88151598888
275391,147780.12615936607
272015,170072.44454598668
165542,161533.5593798872
80715,167650.5419951621
145985,169084.54630147398
19559,164431.38758233137
212703,168740.67921358178
230101,184144.87021893667
317155,156390.63962850533
223157,139534.2233934448
256160,153879.0551256272
272773,159971.2553730738
136833,168707.56708938806
288108,158042.24056162123
271624,163008.03840643636
355112,174479.6379322883
4286,147622.68524869953
66591,155855.13723775826
293252,149428.79108391042
7411,173710.9850953271
167478,157438.73661412727
15741,159333.05150014954
244550,154775.71391837782
231156,159922.65647857016
169468,159948.95961799263
4964,161861.917571222
107879,178011.86060933067
49177,152996.13648074478
250489,175157.443151875
130398,166253.64719978932
599,173829.2993826361
22704,142860.396297864
317403,164229.8241929438
287472,162664.96647971202
334030,153647.1211977092
264018,161781.98247074237
317579,157421.78003197935
302354,146610.46894422383
100855,146616.38066061714
21860,150130.3838776763
58360,198709.68106519233
135038,161105.48922404545
159852,164252.4244691838
96988,191647.1240400841
57770,160863.97513231944
202567,246812.83204629348
299979,154700.5493822204
79631,184371.39392581332
192569,165692.34944109758
301218,162560.2555960285
241641,154110.93360526336
1121,173403.21722711434
233,147108.13614062523
129486,159045.1436567288
219826,155404.86781158968
274363,168611.08093741516
334725,163521.68786738502
170412,156609.45536071237
81059,166983.8385649335
211851,152777.1967626765
282129,159564.3062463238
243722,174056.88760920428
313588,187963.91711538576
295307,185217.20233585837
227676,176669.57298598392
123544,163679.09425960438
242822,176029.22651025277
96967,168111.72874339664
294963,143412.29172088217
243595,162773.25828030123
78110,163230.14046330744
46258,156412.2552980402
85286,155554.6285720997
97145,172674.83349818294
305874,197756.22352466182
110299,184920.06379827487
79216,153768.4235064896
212647,165482.89787033113
267401,178785.93684234738
91900,171973.4594074346
200587,169715.05537637684
23218,152872.0975595944
81020,171131.33376453398
15035,166440.7105040967
215198,150442.09478288778
316297,152316.28057844914
309570,186035.93087340487
310244,162138.91491879127
352509,165609.96968975328
216928,154858.04936039876
20853,200927.66537000524
293115,158305.70377412337
51996,162450.53669994642
321527,157732.75408571772
242959,154008.3572659475
258659,230844.56153501355
232775,146866.62701843466
239732,175541.3266611533
114762,181209.03288112086
232173,191521.37218041887
354101,164539.3737342321
30695,164297.4902225693
274905,191684.61301038097
15301,187250.63077589852
328020,166735.50264739274
141562,147833.00814654687
174676,159444.28657061924
217685,174480.34466830562
7346,159202.68256671922
85751,153132.6713232329
42110,147047.30059571014
139822,147583.3563848552
132923,149215.5768499535
157971,178111.8065488581
204606,172531.20448250452
233115,183412.9774459769
328521,153469.67175611516
206481,159440.50309985096
