SK_ID_CURR,predicted_target
331788,0
184214,0
82045,0
122506,0
102412,0
298401,0
201195,0
78398,0
169436,0
169728,0
113749,0
322814,0
201229,0
310431,0
209407,0
239629,0
9838,0
40730,0
346753,0
12707,0
314360,0
190291,0
148912,0
266442,0
340373,0
93208,0
190303,0
53697,0
41784,0
292320,0
213583,0
204252,0
106552,0
336814,0
87372,0
344911,0
45367,0
322746,0
198312,0
103211,0
298516,0
58448,0
122095,0
66809,0
266592,0
177361,0
228997,0
161691,0
24177,0
69640,0
215355,0
94241,0
40828,0
173901,0
168779,0
183572,0
6929,0
69306,0
16162,0
53402,0
218763,0
343047,0
176975,0
247560,0
176326,0
312418,0
267736,0
97292,0
296290,0
59426,0
98372,0
73647,0
330094,0
90914,0
258223,0
278841,0
35714,0
88223,0
87628,0
78871,0
353336,0
334810,0
143638,0
39716,0
350785,0
206572,0
290788,0
132325,0
270001,0
41190,0
128022,0
150733,0
74442,0
30168,0
133523,0
64919,0
68879,0
192201,0
96665,0
206642,0
298740,0
297438,0
12132,0
69102,0
26402,0
80262,0
352873,0
166256,0
283918,0
24366,0
110004,0
7205,0
106185,0
113147,0
252801,0
18372,0
251041,0
263599,0
223173,0
18344,0
197475,0
75172,0
169770,0
270536,0
269974,0
158694,0
46054,0
159918,0
337856,0
245172,0
112919,0
274717,0
126897,0
302502,0
165310,0
264521,0
41513,0
121942,0
224869,0
159818,0
100371,0
43633,0
174248,0
125017,0
158082,0
92109,0
348891,0
299110,0
170020,0
304755,0
156640,0
8223,0
307606,0
271442,0
281971,0
291388,0
306663,0
238957,0
96965,0
101761,0
4822,0
126327,0
342115,0
274727,0
176747,0
231859,0
12080,0
333151,0
193371,0
256133,0
152510,0
161899,0
322614,0
187255,0
150693,0
47781,0
156162,0
16064,0
240294,0
115881,0
186537,0
114780,0
84170,0
264722,0
290304,0
168712,0
98766,0
302685,0
97934,0
103831,0
209287,0
273443,0
289293,0
271527,0
115271,0
87385,0
91676,0
169144,0
183448,0
341450,0
321223,0
49743,0
331959,0
289497,0
177932,0
57294,0
304748,0
299262,0
125755,0
156966,0
101014,0
233948,0
321206,0
313469,0
55175,0
183293,0
262104,0
273689,0
237977,0
123554,0
52502,0
154540,0
206096,0
75679,0
206922,0
217988,0
122784,0
202137,0
161735,0
300758,0
249461,0
132068,0
102932,0
302431,0
210287,0
62680,0
140681,0
253607,0
23061,0
120038,0
291636,0
83688,0
347455,0
174167,0
94236,0
211607,0
154996,0
334331,0
45642,0
10918,0
223745,0
274746,0
53028,0
112092,0
297507,0
330228,0
91392,0
177766,0
260397,0
60853,0
335634,0
45879,0
202762,0
14452,0
315255,0
80438,0
250747,0
70126,0
335237,0
243067,0
164207,0
164295,0
64399,0
293843,0
286581,0
45773,0
231392,0
319302,0
12219,0
36177,0
115762,0
312136,0
238405,0
94376,0
78510,0
327189,0
177600,0
232496,0
34662,0
264993,0
250806,0
104950,0
115986,0
219965,0
270841,0
230663,0
124184,0
59152,0
187670,0
29387,0
27185,0
170594,0
87386,0
64162,0
232513,0
110791,0
142336,0
300050,0
67786,0
247267,0
9774,0
93763,0
23306,0
14299,0
327564,0
168908,0
73933,0
337145,0
217397,0
81436,0
167003,1
247111,0
10547,0
312186,0
212287,0
21504,0
130056,0
8393,0
99601,0
5648,0
161901,0
151611,0
13188,0
43822,0
289018,0
82184,0
234557,0
279653,0
47473,0
172338,0
27908,0
136406,0
171281,0
130077,0
233695,0
310114,0
286976,0
296028,0
82660,0
255254,0
236216,0
7945,0
287565,0
97598,0
59460,0
262608,0
219937,0
156379,0
7719,0
253551,0
245327,0
82269,0
99348,0
107719,0
2513,0
113682,0
137094,0
192544,0
257051,0
272610,0
26761,0
256707,0
270061,0
4163,0
45009,0
319925,0
96572,0
317658,0
102282,0
120719,0
352859,0
15806,0
57268,0
116180,0
99156,0
126051,0
236778,0
228725,0
171845,0
212919,0
252493,0
122620,0
157273,0
283528,0
120190,0
278954,0
28657,0
249269,0
352926,0
129263,0
98775,0
326036,0
226848,0
200038,0
86333,0
262040,0
201079,0
64772,0
48350,0
137637,0
18359,0
330442,0
37715,0
228846,0
347212,0
51209,0
85030,0
19169,0
157775,0
90087,0
103041,0
65806,0
314225,0
118341,0
205971,0
170674,0
28816,0
55301,0
291372,0
200784,0
401,0
279858,0
25353,0
270347,0
55662,0
219792,0
38105,0
221209,0
86638,0
160385,0
329644,0
86896,0
39446,0
74653,0
243611,0
7238,0
109530,0
19439,0
270214,0
118944,0
235766,0
124178,0
353238,0
38951,0
92427,0
132018,0
258713,0
145624,0
74503,0
70892,0
203461,0
105153,0
243475,0
159082,0
82925,0
93711,0
64911,0
217738,0
285699,0
405,0
325560,0
329101,0
197307,0
248977,0
341176,0
96549,0
315897,0
157502,0
8066,0
270676,0
337049,0
32206,0
127990,0
282718,0
13117,0
255762,0
41626,0
242223,0
115270,0
256123,0
302899,0
277260,0
34129,0
90762,0
175868,0
232292,0
169183,0
228078,0
63338,0
58261,0
327450,1
206188,0
67324,0
45599,0
324106,0
243401,0
59163,0
84083,0
244176,0
109459,0
279670,0
44456,0
126206,0
51873,0
138161,0
332086,0
185407,0
203810,0
134136,0
285438,0
56920,0
152096,0
44362,0
189908,0
297587,0
267626,0
266770,0
290898,0
201429,0
99352,0
59084,0
102328,0
89809,0
231222,0
205071,0
121813,0
259872,0
117948,0
263712,0
123421,0
295560,0
37028,0
286634,0
279252,0
6457,0
109260,0
297590,0
317153,0
71332,0
157731,0
338960,0
180485,0
105522,0
117260,0
341074,0
210684,0
201442,0
167924,0
23948,0
335816,0
155409,0
310130,0
343287,0
243359,0
7479,0
179773,0
201863,0
150981,0
265412,0
182375,0
13682,0
291855,0
140380,0
252255,0
290294,0
120514,0
291970,0
123700,0
63560,0
9104,0
207421,0
192801,0
110098,0
327421,0
51928,0
183208,0
45340,0
321046,0
310409,0
277226,0
210325,0
64506,0
81172,0
245682,0
202443,0
248827,0
211904,0
163523,0
161624,0
2267,0
291666,0
339691,0
51544,0
279700,0
157190,0
52096,0
231714,0
90672,0
106682,0
304187,0
95457,0
105573,0
84288,0
88258,0
255936,0
82927,0
336363,0
149230,0
166717,0
52630,0
3217,0
43816,0
188701,0
327736,0
180594,0
214253,0
331724,0
157401,0
225013,0
273124,0
144097,0
258616,0
37993,0
227761,0
213510,0
273655,0
298552,0
122587,0
124148,0
355036,0
2347,0
193846,0
147437,0
164674,0
168427,0
116724,0
170488,0
277227,0
247669,1
242274,0
68447,0
258356,0
131579,0
121411,0
233786,0
181395,0
245762,0
39487,0
167316,0
206745,0
347895,0
206714,0
313623,0
41789,0
260845,0
355454,0
100132,0
40889,0
8014,0
43336,0
273419,0
260304,0
206641,0
279558,0
125395,0
299660,0
133453,0
313618,0
828,0
66273,0
329888,0
36161,0
61450,0
46707,0
107531,0
334091,0
202803,0
40012,0
307155,0
93353,0
243894,0
181849,0
190071,0
108438,0
145261,0
316908,0
180381,0
175343,0
248147,0
285512,0
291854,0
322190,0
263657,0
282752,0
212104,0
220579,0
96426,0
280390,0
259842,0
84438,0
286503,0
130261,0
131070,0
340674,0
84453,0
71574,0
94456,0
57635,0
238742,0
342733,0
300165,0
192194,0
226696,0
237521,0
143712,0
113301,0
266352,0
172324,0
339637,0
171205,0
228773,0
154455,0
324239,0
294833,0
153046,0
165714,0
169452,0
292902,0
284417,0
2860,0
178377,0
54673,0
118277,0
50205,0
21232,0
38065,0
67662,0
122021,0
337813,0
47808,0
221487,0
327207,0
153329,0
196770,0
241712,0
206013,0
349955,0
92688,0
78625,0
329148,0
318302,0
8067,0
286941,0
74555,0
108607,0
136416,0
92706,0
87192,0
85874,0
78028,0
258718,0
144991,0
161035,0
136705,0
54625,0
250687,0
212994,0
339709,0
251376,0
34713,0
233248,0
1266,0
81759,0
12486,0
144848,0
213452,0
172382,0
229148,0
336409,0
50709,0
24437,0
51238,0
138530,0
61235,0
37386,0
26766,0
89240,0
107015,0
103259,0
293977,0
287592,0
198889,0
22193,0
55127,0
253675,0
252482,0
215837,0
35105,0
69177,0
156368,0
190169,0
197697,0
28955,0
124654,0
12713,0
277068,0
298600,0
8089,0
351122,0
8340,0
185789,0
283727,0
3539,0
123993,0
334247,0
86589,0
47910,0
241153,0
67775,0
206647,0
315816,0
284194,0
269679,0
120577,0
19261,0
243613,0
269306,0
345925,0
285849,0
197148,0
155566,0
224293,0
111685,0
304176,0
246888,0
1743,0
249788,0
233824,0
43304,0
961,0
129532,0
190490,0
266994,0
3877,0
341613,0
25829,0
141269,0
106468,0
216907,0
109404,0
316699,0
216113,0
120836,0
45807,0
336956,0
158470,0
153107,0
95045,0
306094,0
329759,0
217063,0
234604,0
327918,0
132153,0
291285,0
324640,0
21547,0
103331,0
212696,0
242978,0
30326,0
181948,0
244345,0
329401,0
252898,0
230611,0
272331,0
234,0
314106,0
34376,0
123346,0
215434,0
321733,0
210613,0
159218,0
303580,0
149440,0
344952,0
148076,0
252367,0
42465,0
248873,0
156620,0
99434,0
51366,0
47266,0
294343,0
224352,0
351577,0
124226,0
228722,0
241348,0
1412,0
79772,0
5885,0
148679,0
305709,0
185144,0
330953,0
133294,0
165663,0
290817,0
169704,0
151884,0
190328,0
13660,0
58238,0
303252,0
110736,0
344253,0
348802,0
94807,0
356181,0
343971,0
15976,0
74130,0
119083,0
199435,0
199481,0
258410,0
34710,0
108466,0
282769,0
293253,0
282843,0
263158,0
164332,0
158062,0
120869,0
305655,0
352842,0
91409,0
339493,0
296770,0
34372,0
181315,0
335515,0
309355,0
117488,0
93507,0
137116,0
553,0
206339,0
40419,0
295764,0
171378,0
64389,0
348172,0
72290,0
299549,0
249098,0
164475,0
322255,0
8700,0
254533,0
174443,0
84905,0
159799,0
93559,0
312243,0
254423,0
157737,0
272285,0
112367,0
206157,0
231624,0
156089,0
147679,0
52123,0
73234,0
304020,0
277202,0
149572,0
298987,0
164541,0
222200,0
167146,0
110664,0
178005,0
111123,0
63730,0
181240,0
205505,0
12378,0
40594,0
93329,0
283542,0
220307,0
137751,0
206185,0
229126,0
6422,0
228748,0
66867,0
350063,0
63197,0
316618,0
291257,0
121911,0
105040,0
192374,0
238775,0
184741,0
18569,0
110798,0
164257,0
336201,0
33648,0
257372,0
314248,0
76507,0
35554,0
289653,0
81410,0
277330,0
213938,0
280410,0
155391,0
33382,0
62065,0
347392,0
49430,0
249434,0
285932,0
124431,0
122411,0
225495,0
198224,0
72294,0
97857,0
33119,0
69154,0
99674,0
221994,0
188988,0
45688,0
23192,0
205688,0
129220,0
301205,0
91382,0
346696,0
226804,0
83081,0
32829,0
266365,0
171264,0
26064,0
111727,0
53120,0
163430,0
174075,0
16056,0
266045,0
264200,0
65689,0
17440,0
78971,0
184184,0
83270,0
285246,0
126092,0
256276,0
108992,0
39678,0
224796,0
79245,0
133135,0
25675,0
269210,0
321077,0
37101,0
297956,0
146925,0
110321,0
299775,0
172093,0
70592,0
71978,0
353862,0
79430,0
293154,0
208551,0
153449,0
82509,0
92870,0
255729,0
302451,0
170105,0
196904,0
137194,0
48693,0
104296,0
174114,0
280124,0
172224,0
10075,0
285309,0
303367,0
279275,0
292361,0
172441,0
189990,0
12989,0
137151,0
102055,0
141897,0
211011,1
186220,0
36683,0
345370,0
20794,0
196035,0
239812,0
109270,0
252516,0
121509,0
189641,0
283905,0
48507,0
149750,0
6965,0
266052,0
266718,0
263294,0
187188,0
350308,0
228870,0
115787,0
224862,0
261812,0
18130,0
282312,0
165428,0
155913,0
128675,0
295042,0
283506,0
60839,0
158692,0
224519,0
137450,0
264359,0
322450,0
330753,0
267661,0
269096,0
166476,0
61958,0
10942,0
153607,0
260658,0
97557,0
58727,0
136987,0
4552,0
269794,0
71106,0
239366,0
354853,0
187898,0
184115,0
337419,0
333853,0
336988,0
328449,0
320638,0
215291,0
299906,0
155363,0
277743,0
138989,0
21351,0
137018,0
211164,0
150273,0
281054,0
169412,0
66446,0
207600,0
225651,0
34857,0
180255,0
149307,0
108804,0
266927,0
15044,0
217378,0
291968,0
197988,0
326158,0
235519,0
340476,0
122314,0
236794,0
111437,0
162467,0
209373,0
2388,0
167037,0
5536,0
265179,0
173024,0
318154,0
27184,0
20819,0
59710,0
156455,0
19211,0
269051,0
130254,0
333060,0
236741,0
162661,0
200892,0
329000,0
36816,0
288724,0
67121,0
14106,0
98368,0
342353,0
81596,0
49874,0
282009,0
205723,0
341662,0
78743,0
111591,0
239581,0
146820,0
343274,0
260900,0
291799,0
254735,0
147362,0
278537,0
235521,0
46952,0
190405,0
342379,0
186820,0
7314,0
147965,0
312372,0
35195,0
6917,0
230476,0
179812,0
259795,0
95859,0
233594,0
162927,0
52010,0
124334,0
213768,0
321338,0
126312,0
17733,0
213206,0
311399,0
281009,0
209127,0
232342,0
7678,0
336888,0
224983,0
223727,0
47974,1
240983,0
103038,0
75828,0
311906,0
239806,0
101078,0
15574,0
122825,0
109993,0
62676,0
25896,0
183191,0
223331,0
170961,0
56955,0
293567,0
285558,0
160436,0
309730,0
152405,0
273939,0
183473,0
52469,0
157722,0
21353,0
51513,0
40153,0
46681,0
310743,0
114832,0
84573,0
44576,0
111541,1
61574,0
155455,0
257335,0
183883,0
96420,0
293254,0
232895,0
19987,0
353239,0
265758,0
19678,0
264515,0
184788,0
150196,0
127692,0
277625,0
247463,0
86788,0
187831,0
143356,0
297505,0
309903,0
23119,0
246285,0
71266,0
348737,0
33492,0
73240,0
44977,0
77939,0
283292,0
194375,0
302102,0
340751,0
355938,0
116437,0
107591,0
253009,0
227435,0
28049,0
31335,0
247695,0
163022,0
80892,0
290893,0
151616,0
81824,0
60142,0
56172,0
157252,0
129312,0
91454,0
160461,0
102220,0
60137,0
325486,0
198720,0
141977,0
194047,0
310391,0
291567,0
103579,0
13855,0
93700,0
246379,0
268663,0
61651,0
234556,0
106335,0
231463,0
224604,0
275228,0
106990,0
196730,0
98008,0
178645,0
329284,0
317816,0
7169,0
54132,0
215515,0
282901,0
115638,0
148287,0
321513,0
191178,0
158742,0
285497,0
335044,0
5147,0
195602,0
317573,0
139943,1
267537,0
97484,0
268443,0
273069,0
271043,0
315431,0
97232,0
273533,0
47453,0
302024,0
162126,0
3945,0
253223,0
101656,0
43715,0
87301,0
41781,0
149205,0
25616,0
183021,0
180152,0
105392,0
273998,0
345245,0
131211,0
278515,0
40226,0
343095,0
261376,0
106324,0
279893,0
324609,0
112680,0
13048,0
15569,0
261846,0
237796,0
267264,0
254655,0
285293,0
67839,0
271317,0
329015,0
342534,0
229174,0
121080,0
347452,0
298803,0
248149,0
38071,0
133767,0
111032,0
142901,1
182435,0
99787,0
9555,0
96238,0
79310,0
196741,0
243935,0
119220,0
234504,0
269441,0
57704,0
117310,0
104832,0
30447,0
267489,0
215166,0
65807,0
272652,0
284105,0
226626,0
326215,0
88542,0
49044,0
287487,0
259794,0
144028,0
17973,0
135610,0
37054,0
138924,0
318574,0
283040,0
27992,0
282275,0
333266,0
107997,0
279314,0
122300,0
113525,0
211012,0
103110,0
295580,0
313770,0
261820,0
309901,0
52357,0
353212,0
135363,0
286562,0
211771,0
312857,0
327771,0
189682,0
7836,0
242278,0
342402,0
124295,0
187516,0
74179,0
238446,0
29434,0
4681,0
258077,0
221069,0
267277,0
77527,0
325780,0
178447,0
20393,0
64670,0
49772,0
91308,0
280854,0
329053,0
3414,0
126982,0
147197,0
161725,0
222740,0
91042,0
189596,0
56873,0
289260,0
69790,0
275857,0
232781,0
30776,0
99744,0
52057,0
36091,0
67807,0
152313,0
122292,0
63760,0
121102,0
277551,0
112848,0
269300,1
4337,0
252830,0
22960,0
43224,0
308858,0
312323,0
242773,0
84794,0
219423,0
233856,0
216343,0
144899,0
321702,0
301733,0
294139,0
345269,0
38027,0
280325,0
352044,0
272515,0
234444,0
311100,0
71072,0
49389,1
201263,0
166268,0
318023,0
247007,0
310533,0
267910,0
220237,0
259801,0
195401,0
29914,0
257374,0
19776,0
61643,0
85512,0
26792,0
284358,0
190834,0
134869,0
235354,0
157360,0
250908,0
110817,0
15546,0
194890,0
154452,0
47817,0
51805,0
102987,0
168641,0
177187,0
247600,0
243203,0
235383,0
275981,0
42364,0
242771,0
34863,0
95798,0
271896,0
77684,0
240600,0
94786,0
214249,0
61199,0
285059,0
78709,0
58073,0
144424,0
189037,0
161498,0
115892,0
313352,0
95276,0
10084,0
328005,0
227739,0
130205,0
252223,0
130307,0
38636,0
129413,0
91703,0
62058,0
153899,0
172679,0
162848,0
354076,0
260719,0
265282,0
25978,0
337669,0
142385,0
31586,0
228772,0
205535,0
339995,0
307464,0
311571,0
298911,0
62842,0
81565,0
156271,0
270562,0
322468,0
13806,0
49304,0
338267,0
126959,0
146177,0
328876,0
262603,0
161645,0
207458,0
3601,0
89468,0
347350,0
278242,0
31487,0
312170,0
296640,0
340049,0
251087,0
275891,0
255069,0
276708,0
23212,0
89449,0
194121,0
84619,0
346017,0
222174,0
109566,0
122879,0
266738,0
245050,0
284892,0
283917,0
11249,0
264174,0
83436,0
51306,0
298068,0
30510,0
21735,0
285479,0
211575,0
325733,0
316692,0
30436,0
290984,0
222264,0
6982,0
298418,0
115548,0
238518,0
245869,1
178638,0
155822,0
328339,0
297967,0
199774,0
72449,0
225517,0
307792,0
218111,0
310211,0
8201,0
334926,0
316935,0
92463,0
126551,0
262466,0
34862,0
316637,0
56317,0
63421,0
77933,0
184324,0
117431,0
13791,0
204072,0
283235,0
239189,0
283907,0
96942,0
60744,0
34912,0
353420,0
314533,0
193897,0
268305,0
296203,0
267128,0
153729,0
141813,0
278336,0
255405,0
81821,0
231249,0
326886,0
162376,0
41766,0
22430,0
569,0
50563,0
312218,0
246037,0
290663,0
322906,0
169865,0
314104,0
147168,0
52187,0
209061,0
55535,0
282822,0
247152,0
162878,0
99709,0
327782,0
257999,0
257764,0
101067,0
247563,0
338696,0
56146,0
235491,0
317804,0
34603,0
157622,0
90606,0
30499,0
198086,0
286192,0
297412,0
99520,0
199983,0
235653,0
303620,0
77091,0
150158,0
37472,0
268975,0
58608,0
252248,0
37241,0
270687,0
247997,0
209569,0
82160,0
45716,0
292945,0
55633,0
295246,0
158242,0
285615,0
109622,0
37840,0
161646,0
137770,0
61835,0
6134,0
343451,0
152978,0
50545,0
60280,1
49615,1
223884,0
200950,0
43485,0
153979,0
295991,0
268450,0
356047,0
126800,0
129701,0
220078,0
111259,0
244673,0
114457,0
24591,0
19469,0
115019,0
42708,0
65746,0
314291,0
137625,0
57401,0
166302,0
147534,0
221004,0
114660,0
18795,0
334212,0
339403,0
237531,0
70281,0
156848,0
317569,0
299600,0
20633,0
255992,0
80886,0
98235,0
298777,0
224029,0
218909,0
216996,0
92969,0
336484,0
288380,0
20813,0
166835,0
58918,0
143559,0
248499,0
330236,0
250706,0
340663,0
9053,0
235717,0
186716,0
239050,0
201543,0
324181,0
205031,0
64951,0
1207,0
293985,0
10259,0
89063,0
29191,0
118843,0
227161,0
265183,0
47657,0
232575,0
283946,0
143188,0
304245,0
346384,0
29622,0
107428,0
26990,0
162930,0
169599,0
336878,0
320903,0
80315,0
306373,0
341556,0
244493,0
278152,0
178879,0
70566,0
165176,0
62837,0
207334,0
147609,0
92,0
65634,0
321488,0
175488,0
6847,0
278016,0
299296,0
206259,0
131574,0
90463,0
31063,0
270617,0
311634,0
127346,0
304613,0
281557,0
53128,0
156088,0
315178,0
113737,0
311554,0
114256,0
333245,0
331797,0
109071,0
104982,0
282802,0
231105,0
96245,0
336156,0
272165,0
127239,0
86635,0
124909,0
221728,0
78237,0
309051,0
260981,0
340423,0
323854,0
198982,0
339315,0
119236,0
338510,0
197177,0
212159,0
254029,0
27545,0
338904,0
116812,0
58786,0
160131,0
126958,0
291436,0
106461,0
161355,0
7994,0
136557,0
215411,0
123660,0
116297,0
224932,0
154431,0
147424,0
252603,0
313071,0
22660,0
237507,0
119707,0
277545,0
43236,0
14394,0
268022,0
347355,0
162329,0
243575,0
55757,0
223371,0
106135,0
88789,0
114415,0
118717,0
165859,0
130507,0
39383,0
117099,0
283537,0
106148,0
181498,0
300208,0
171491,0
220562,0
1910,0
291359,0
344237,0
102558,0
79058,0
227756,0
90715,0
200207,0
276400,0
63124,0
299559,0
308538,0
278400,0
37630,0
18757,0
105468,0
316781,0
146512,0
274063,0
83961,0
246982,0
173485,0
240283,0
136350,0
352288,0
227479,0
34666,0
75853,0
132488,0
126979,0
327,0
224975,0
305937,0
347796,0
3212,1
97445,0
140657,0
152494,0
316798,0
198968,0
245750,0
237226,0
254390,0
197595,0
99936,0
21785,0
306269,0
116433,0
49145,0
84754,0
125411,0
142703,0
208831,0
140799,0
125844,0
144772,0
134375,0
45969,0
147911,0
193950,0
347319,0
130922,0
312387,0
135545,0
126648,0
259334,0
162646,0
27540,0
50640,0
252929,0
272795,0
181658,0
314906,0
122712,0
12715,0
311319,0
98670,0
341087,0
221986,0
187440,0
251475,0
296055,0
232885,0
87815,0
218584,0
172230,0
293834,0
331431,0
125396,0
5890,0
29285,0
139141,0
354525,0
186405,0
272272,0
213849,0
344114,0
254134,0
255552,0
331985,0
102577,0
62448,0
5496,0
111705,0
284949,0
325221,0
102361,0
342501,0
183167,0
34538,0
339597,0
310157,0
269062,0
167956,0
339849,0
130754,0
64436,0
178519,0
89764,0
269769,0
123933,0
139752,0
239161,0
352950,0
152081,0
304991,0
200799,0
1225,0
68878,0
189307,0
290732,0
211446,0
210675,0
58974,0
293057,0
207863,0
101839,0
131091,0
339956,0
235479,0
234933,0
24771,0
204118,0
324495,0
290888,0
211492,0
225497,0
9893,0
31887,0
41724,0
302239,0
202560,0
240696,0
26031,0
349099,0
198905,0
46995,0
310400,0
215873,0
226630,0
157169,0
93103,0
140980,0
211112,0
24283,0
288879,0
286061,0
297843,0
345402,0
100687,0
53346,0
117275,1
31833,0
305312,0
210996,0
156210,0
125646,0
199662,0
117344,0
268532,0
268390,0
273301,0
201228,0
267586,0
154161,0
74418,0
37102,0
77787,0
75524,1
2389,0
17847,0
224150,0
197798,0
6407,0
52308,0
97416,0
15018,0
121532,0
296626,0
251529,0
37135,0
172709,0
62851,0
177434,0
164813,0
20446,0
123594,0
259942,0
206824,0
128756,0
30828,0
243877,0
274846,0
25054,0
239088,0
57538,0
233074,0
59933,0
329659,0
326945,0
36572,0
311146,0
93446,0
264848,0
281292,0
203043,0
235204,0
80205,0
61874,0
336007,0
66376,0
89389,0
8776,0
110632,0
134232,0
174214,0
126278,0
270514,0
209975,0
264321,0
145896,0
101587,0
137241,0
31464,0
124686,0
126870,0
233367,0
314934,0
241275,0
174058,0
223227,0
203223,0
38133,0
261857,0
21480,0
277576,0
227922,0
9696,0
135054,0
137505,0
49083,0
202865,0
191916,0
47418,0
21936,0
14411,0
296087,0
313719,0
21970,0
309745,0
123088,0
185712,0
59090,0
140228,0
262606,0
334333,0
225505,0
70012,0
281826,0
117075,0
311452,0
217779,0
58850,0
262887,0
108878,0
40564,0
253417,0
127884,0
106979,0
204238,0
178668,0
87696,0
296519,0
260388,0
280872,0
234860,0
260619,0
135217,0
94077,0
229746,0
349684,0
240397,0
102373,0
303790,0
312026,0
296039,0
349240,0
20402,0
273161,0
315235,0
27383,0
8163,0
347715,0
249094,0
110071,0
341930,0
13986,0
187539,0
93581,0
85684,0
2462,0
89383,0
166269,0
240917,0
183840,0
282008,0
271042,0
202397,0
343285,0
222832,0
213532,0
290489,0
250708,0
335619,0
146760,0
63651,0
337092,0
91689,1
22689,0
150794,0
89023,0
143885,0
191282,0
287321,0
32073,0
218247,0
108775,0
305907,0
51659,0
42113,0
112931,0
36524,0
255877,0
356242,0
115458,0
255253,0
336088,0
254421,0
206513,0
229179,0
209844,0
237765,0
4298,0
60848,0
238233,0
468,0
166380,0
353907,0
218704,0
48342,0
52886,0
303609,0
336848,0
225187,0
126201,0
348580,0
62809,0
126410,0
315058,0
112106,0
129879,0
147407,0
155978,0
155486,0
226138,0
355412,0
307866,0
243463,0
266363,0
152659,0
218726,0
113944,0
130514,0
205614,0
326520,0
98765,0
255235,0
130285,0
202676,0
55604,0
172871,0
151403,0
121385,0
311935,0
297464,0
155469,0
210362,0
343218,0
333909,0
13479,0
116442,0
32459,0
100643,0
324932,0
16592,0
133935,0
191874,0
344689,0
315385,0
302998,0
264971,0
318085,0
283307,0
100027,0
170519,0
30995,0
75002,0
68742,0
32835,0
328546,0
107648,0
69390,0
46103,0
312832,0
169310,0
232801,0
105395,0
49516,0
137455,0
155967,0
12575,0
101143,0
62772,0
114394,0
261104,0
51109,0
215554,0
102148,0
39733,0
350614,0
214505,0
225807,0
163400,0
342938,0
237513,0
339573,0
307122,0
328396,0
257789,0
250593,0
189505,0
343763,0
233059,0
230798,0
798,0
293582,0
278744,0
241107,0
279743,0
57914,0
199017,0
129561,0
95844,0
29811,0
82903,0
318999,0
187957,0
345096,0
194346,0
178514,0
188043,0
7217,0
95617,0
114652,0
92891,0
204289,0
340259,0
130594,0
163572,0
176625,0
79088,0
245944,0
8303,0
269314,0
224096,0
79532,0
31440,0
226996,0
209056,0
48590,0
126971,0
33381,0
211231,0
79763,1
337783,0
21703,0
304941,0
355059,0
183573,0
250722,0
279070,0
32320,0
130321,0
39297,0
220637,0
198788,0
109230,0
342413,0
316782,0
209003,0
57237,0
270824,0
193682,0
138747,0
356060,0
284387,0
189207,0
262489,0
6250,0
267992,0
123863,0
94567,0
124926,0
60615,0
345905,0
211638,0
80729,0
46576,0
252486,0
91180,0
222931,0
46064,0
110125,0
105411,0
121402,0
278529,0
273234,0
326342,0
107631,0
7304,0
192329,0
258387,0
218935,0
233643,0
272751,0
190197,0
46102,0
258034,0
32032,0
105348,0
283659,0
24504,0
60513,0
185958,0
136998,0
58778,0
93489,0
42893,0
355181,0
289250,0
221451,0
327261,0
215764,0
143857,0
241063,0
239242,0
281216,0
304047,0
237437,0
291501,0
336268,0
159244,0
324648,0
88442,0
64935,0
109014,0
279843,0
276294,0
261644,0
112795,0
334986,0
84184,0
22077,0
190284,0
302037,0
267242,0
283912,0
19797,0
133867,0
292277,0
12923,0
106864,0
49756,0
285405,0
265012,0
254776,0
228344,0
68590,0
203136,0
327332,0
34881,0
222905,0
354469,0
215306,0
282577,0
71644,0
86014,0
221137,0
318381,0
232017,0
187146,0
317718,0
246770,0
318619,0
310780,0
341910,0
89905,0
123248,0
12833,0
38699,0
167529,0
225759,0
340179,0
84300,0
141709,0
296646,0
246500,0
279385,0
67588,0
4237,0
13613,0
204867,0
267956,0
98048,0
141520,0
171976,0
224144,0
214577,0
14597,0
252965,0
116567,0
245766,0
71386,0
261997,0
79961,0
251893,0
155815,0
288099,0
320519,0
66666,0
46268,0
70168,0
101427,0
24033,0
10840,0
329215,0
164323,0
251118,0
18948,0
19422,0
259147,0
306060,0
354538,0
104800,0
152275,0
171766,0
106319,0
227634,0
58696,0
157459,0
151188,0
141319,0
354300,0
51976,0
243648,0
142317,1
300084,0
260127,0
330997,0
180802,0
315761,0
136981,0
65546,0
104185,0
163893,0
164246,0
180156,0
75930,0
308373,0
63868,0
124773,0
147328,0
177643,0
38213,0
111058,0
36735,0
592,0
119691,0
282402,0
230785,0
249918,0
347724,0
106693,0
108096,0
9654,0
21835,0
204868,0
91902,0
37167,0
280762,0
7643,0
135513,0
20650,0
151263,0
214395,0
44423,0
342961,0
24769,0
167370,0
84818,0
206903,0
340599,0
327549,0
209610,0
26919,0
275619,0
327952,0
331192,0
333357,0
125446,0
248610,0
88952,0
91873,0
236887,0
220028,0
73412,0
190657,0
75801,0
309709,0
285848,0
108293,0
308308,0
154535,0
22443,0
37804,0
329980,0
69629,0
238279,0
257282,0
170289,0
295889,0
251238,0
333361,0
86400,0
347050,0
89344,0
76728,0
190857,0
118121,0
167859,0
57357,0
306208,0
107645,0
148607,0
130483,0
62199,0
274094,0
290705,0
